,file_names,weights,days,cow_ids,time_of_day
5222,5223.png,1545.43994140625,4,5147,AM
5223,5224.png,1545.43994140625,4,5147,AM
5224,5225.png,1545.43994140625,4,5147,AM
5225,5226.png,1545.43994140625,4,5147,AM
5226,5227.png,1545.43994140625,4,5147,AM
5227,5228.png,1545.43994140625,4,5147,AM
5228,5229.png,1545.43994140625,4,5147,AM
5229,5230.png,1545.43994140625,4,5147,AM
5230,5231.png,1545.43994140625,4,5147,AM
5231,5232.png,1545.43994140625,4,5147,AM
5232,5233.png,1545.43994140625,4,5147,AM
5233,5234.png,1545.43994140625,4,5147,AM
5234,5235.png,1545.43994140625,4,5147,AM
5235,5236.png,1545.43994140625,4,5147,AM
5236,5237.png,1545.43994140625,4,5147,AM
5237,5238.png,1545.43994140625,4,5147,AM
5238,5239.png,1545.43994140625,4,5147,AM
5239,5240.png,1545.43994140625,4,5147,AM
5240,5241.png,1545.43994140625,4,5147,AM
5241,5242.png,1545.43994140625,4,5147,AM
5242,5243.png,1545.43994140625,4,5147,AM
5243,5244.png,1545.43994140625,4,5147,AM
5244,5245.png,1545.43994140625,4,5147,AM
5245,5246.png,1545.43994140625,4,5147,AM
5246,5247.png,1545.43994140625,4,5147,AM
5247,5248.png,1545.43994140625,4,5147,AM
5248,5249.png,1545.43994140625,4,5147,AM
5249,5250.png,1545.43994140625,4,5147,AM
5250,5251.png,1545.43994140625,4,5147,AM
5251,5252.png,1545.43994140625,4,5147,AM
5252,5253.png,1955.5,4,5422,PM
5253,5254.png,1955.5,4,5422,PM
5254,5255.png,1955.5,4,5422,PM
5255,5256.png,1955.5,4,5422,PM
5256,5257.png,1955.5,4,5422,PM
5257,5258.png,1955.5,4,5422,PM
5258,5259.png,1955.5,4,5422,PM
5259,5260.png,1955.5,4,5422,PM
5260,5261.png,1955.5,4,5422,PM
5261,5262.png,1955.5,4,5422,PM
5262,5263.png,1955.5,4,5422,PM
5263,5264.png,1955.5,4,5422,PM
5264,5265.png,1955.5,4,5422,PM
5265,5266.png,1955.5,4,5422,PM
5266,5267.png,1955.5,4,5422,PM
5267,5268.png,1955.5,4,5422,PM
5268,5269.png,1955.5,4,5422,PM
5269,5270.png,1955.5,4,5422,PM
5270,5271.png,1955.5,4,5422,PM
5271,5272.png,1955.5,4,5422,PM
5272,5273.png,1955.5,4,5422,PM
5273,5274.png,1955.5,4,5422,PM
5274,5275.png,1955.5,4,5422,PM
5275,5276.png,1955.5,4,5422,PM
5276,5277.png,1955.5,4,5422,PM
5277,5278.png,1955.5,4,5422,PM
5278,5279.png,1955.5,4,5422,PM
5279,5280.png,1955.5,4,5422,PM
5280,5281.png,1955.5,4,5422,PM
5281,5282.png,1955.5,4,5422,PM
5282,5283.png,1955.5,4,5422,PM
5283,5284.png,1955.5,4,5422,PM
5284,5285.png,1955.5,4,5422,PM
5285,5286.png,1955.5,4,5422,PM
5286,5287.png,1955.5,4,5422,PM
5287,5288.png,1955.5,4,5422,PM
5288,5289.png,1955.5,4,5422,PM
5289,5290.png,1955.5,4,5422,PM
5290,5291.png,1955.5,4,5422,PM
5291,5292.png,1955.5,4,5422,PM
5292,5293.png,1955.5,4,5422,PM
5293,5294.png,1955.5,4,5422,PM
5294,5295.png,1955.5,4,5422,PM
5295,5296.png,1955.5,4,5422,PM
5296,5297.png,1955.5,4,5422,PM
5297,5298.png,1955.5,4,5422,PM
5298,5299.png,1955.5,4,5422,PM
5299,5300.png,1955.5,4,5422,PM
5300,5301.png,1955.5,4,5422,PM
5301,5302.png,1955.5,4,5422,PM
5302,5303.png,1955.5,4,5422,PM
5303,5304.png,1955.5,4,5422,PM
5304,5305.png,1955.5,4,5422,PM
5305,5306.png,1955.5,4,5422,PM
5306,5307.png,1955.5,4,5422,PM
5307,5308.png,1955.5,4,5422,PM
5308,5309.png,1955.5,4,5422,PM
5309,5310.png,1955.5,4,5422,PM
5310,5311.png,1955.5,4,5422,PM
5311,5312.png,1955.5,4,5422,PM
5312,5313.png,1955.5,4,5422,PM
5313,5314.png,1887.1600341796875,5,5327,PM
5314,5315.png,1887.1600341796875,5,5327,PM
5315,5316.png,1887.1600341796875,5,5327,PM
5316,5317.png,1887.1600341796875,5,5327,PM
5317,5318.png,1887.1600341796875,5,5327,PM
5318,5319.png,1887.1600341796875,5,5327,PM
5319,5320.png,1887.1600341796875,5,5327,PM
5320,5321.png,1887.1600341796875,5,5327,PM
5321,5322.png,1887.1600341796875,5,5327,PM
5322,5323.png,1887.1600341796875,5,5327,PM
5323,5324.png,1887.1600341796875,5,5327,PM
5324,5325.png,1887.1600341796875,5,5327,PM
5325,5326.png,1887.1600341796875,5,5327,PM
5326,5327.png,1887.1600341796875,5,5327,PM
5327,5328.png,1887.1600341796875,5,5327,PM
5328,5329.png,1887.1600341796875,5,5327,PM
5329,5330.png,1887.1600341796875,5,5327,PM
5330,5331.png,1887.1600341796875,5,5327,PM
5331,5332.png,1887.1600341796875,5,5327,PM
5332,5333.png,1887.1600341796875,5,5327,PM
5333,5334.png,1887.1600341796875,5,5327,PM
5334,5335.png,1887.1600341796875,5,5327,PM
5335,5336.png,1887.1600341796875,5,5327,PM
5336,5337.png,1887.1600341796875,5,5327,PM
5337,5338.png,1887.1600341796875,5,5327,PM
5338,5339.png,1887.1600341796875,5,5327,PM
5339,5340.png,1887.1600341796875,5,5327,PM
5340,5341.png,1887.1600341796875,5,5327,PM
5341,5342.png,1887.1600341796875,5,5327,PM
5342,5343.png,1887.1600341796875,5,5327,PM
5343,5344.png,1887.1600341796875,5,5327,PM
5344,5345.png,1887.1600341796875,5,5327,PM
5345,5346.png,1887.1600341796875,5,5327,PM
5346,5347.png,1887.1600341796875,5,5327,PM
5347,5348.png,1887.1600341796875,5,5327,PM
5348,5349.png,1887.1600341796875,5,5327,PM
5349,5350.png,1887.1600341796875,5,5327,PM
5350,5351.png,1887.1600341796875,5,5327,PM
5351,5352.png,1887.1600341796875,5,5327,PM
5352,5353.png,1887.1600341796875,5,5327,PM
5353,5354.png,1887.1600341796875,5,5327,PM
5354,5355.png,1887.1600341796875,5,5327,PM
5355,5356.png,1887.1600341796875,5,5327,PM
5356,5357.png,1887.1600341796875,5,5327,PM
5357,5358.png,1887.1600341796875,5,5327,PM
5358,5359.png,1887.1600341796875,5,5327,PM
5359,5360.png,1887.1600341796875,5,5327,PM
5360,5361.png,1887.1600341796875,5,5327,PM
5361,5362.png,1887.1600341796875,5,5327,PM
5362,5363.png,1887.1600341796875,5,5327,PM
5363,5364.png,1887.1600341796875,5,5327,PM
5364,5365.png,1887.1600341796875,5,5327,PM
5365,5366.png,1887.1600341796875,5,5327,PM
5366,5367.png,1887.1600341796875,5,5327,PM
5367,5368.png,1887.1600341796875,5,5327,PM
5368,5369.png,1887.1600341796875,5,5327,PM
5369,5370.png,1887.1600341796875,5,5327,PM
5370,5371.png,1887.1600341796875,5,5327,PM
5371,5372.png,1887.1600341796875,5,5327,PM
5372,5373.png,2231.080078125,5,5508,AM
5373,5374.png,2231.080078125,5,5508,AM
5374,5375.png,2231.080078125,5,5508,AM
5375,5376.png,2231.080078125,5,5508,AM
5376,5377.png,2231.080078125,5,5508,AM
5377,5378.png,2231.080078125,5,5508,AM
5378,5379.png,2231.080078125,5,5508,AM
5379,5380.png,2231.080078125,5,5508,AM
5380,5381.png,2231.080078125,5,5508,AM
5381,5382.png,2231.080078125,5,5508,AM
5382,5383.png,2231.080078125,5,5508,AM
5383,5384.png,2231.080078125,5,5508,AM
5384,5385.png,2231.080078125,5,5508,AM
5385,5386.png,2231.080078125,5,5508,AM
5386,5387.png,2231.080078125,5,5508,AM
5387,5388.png,2231.080078125,5,5508,AM
5388,5389.png,2231.080078125,5,5508,AM
5389,5390.png,2231.080078125,5,5508,AM
5390,5391.png,2231.080078125,5,5508,AM
5391,5392.png,2231.080078125,5,5508,AM
5392,5393.png,2231.080078125,5,5508,AM
5393,5394.png,2231.080078125,5,5508,AM
5394,5395.png,2231.080078125,5,5508,AM
5395,5396.png,2231.080078125,5,5508,AM
5396,5397.png,2231.080078125,5,5508,AM
5397,5398.png,2231.080078125,5,5508,AM
5398,5399.png,2231.080078125,5,5508,AM
5399,5400.png,2231.080078125,5,5508,AM
5400,5401.png,2231.080078125,5,5508,AM
5401,5402.png,2231.080078125,5,5508,AM
5402,5403.png,2231.080078125,5,5508,AM
5403,5404.png,2231.080078125,5,5508,AM
5404,5405.png,2231.080078125,5,5508,AM
5405,5406.png,2231.080078125,5,5508,AM
5406,5407.png,2231.080078125,5,5508,AM
5407,5408.png,2231.080078125,5,5508,AM
5408,5409.png,2231.080078125,5,5508,AM
5409,5410.png,2231.080078125,5,5508,AM
5410,5411.png,2231.080078125,5,5508,AM
5411,5412.png,2231.080078125,5,5508,AM
5412,5413.png,2231.080078125,5,5508,AM
5413,5414.png,2231.080078125,5,5508,AM
5414,5415.png,2231.080078125,5,5508,AM
5415,5416.png,2231.080078125,5,5508,AM
5416,5417.png,2231.080078125,5,5508,AM
5417,5418.png,2231.080078125,5,5508,AM
5418,5419.png,2231.080078125,5,5508,AM
5419,5420.png,2231.080078125,5,5508,AM
5420,5421.png,2231.080078125,5,5508,AM
5421,5422.png,2231.080078125,5,5508,AM
5422,5423.png,2231.080078125,5,5508,AM
5423,5424.png,2231.080078125,5,5508,AM
5424,5425.png,2231.080078125,5,5508,AM
5425,5426.png,2231.080078125,5,5508,AM
5426,5427.png,2231.080078125,5,5508,AM
5427,5428.png,2231.080078125,5,5508,AM
5428,5429.png,2231.080078125,5,5508,AM
5429,5430.png,2231.080078125,5,5508,AM
5430,5431.png,2231.080078125,5,5508,AM
5431,5432.png,2231.080078125,5,5508,AM
5432,5433.png,2231.080078125,5,5508,AM
5433,5434.png,2231.080078125,5,5508,AM
5434,5435.png,2231.080078125,5,5508,AM
5435,5436.png,2231.080078125,5,5508,AM
5436,5437.png,2231.080078125,5,5508,AM
5437,5438.png,2231.080078125,5,5508,AM
5438,5439.png,2231.080078125,5,5508,AM
5439,5440.png,2231.080078125,5,5508,AM
5440,5441.png,2231.080078125,5,5508,AM
5441,5442.png,2231.080078125,5,5508,AM
5442,5443.png,2231.080078125,5,5508,AM
5443,5444.png,2231.080078125,5,5508,AM
5444,5445.png,2231.080078125,5,5508,AM
5445,5446.png,2231.080078125,5,5508,AM
5446,5447.png,2231.080078125,5,5508,AM
5447,5448.png,2231.080078125,5,5508,AM
5448,5449.png,2231.080078125,5,5508,AM
5449,5450.png,2231.080078125,5,5508,AM
5450,5451.png,2231.080078125,5,5508,AM
5451,5452.png,2231.080078125,5,5508,AM
5452,5453.png,2231.080078125,5,5508,AM
5453,5454.png,2231.080078125,5,5508,AM
5454,5455.png,2231.080078125,5,5508,AM
5455,5456.png,2231.080078125,5,5508,AM
5456,5457.png,2231.080078125,5,5508,AM
5457,5458.png,2231.080078125,5,5508,AM
5458,5459.png,2231.080078125,5,5508,AM
5459,5460.png,2231.080078125,5,5508,AM
5460,5461.png,2231.080078125,5,5508,AM
5461,5462.png,2231.080078125,5,5508,AM
5462,5463.png,2231.080078125,5,5508,AM
5463,5464.png,2231.080078125,5,5508,AM
5464,5465.png,2231.080078125,5,5508,AM
5465,5466.png,2231.080078125,5,5508,AM
5466,5467.png,2231.080078125,5,5508,AM
5467,5468.png,2231.080078125,5,5508,AM
5468,5469.png,2231.080078125,5,5508,AM
5469,5470.png,2231.080078125,5,5508,AM
5470,5471.png,2231.080078125,5,5508,AM
5471,5472.png,2231.080078125,5,5508,AM
5472,5473.png,2231.080078125,5,5508,AM
5473,5474.png,2231.080078125,5,5508,AM
5474,5475.png,1986.3599853515625,5,5327,AM
5475,5476.png,1986.3599853515625,5,5327,AM
5476,5477.png,1986.3599853515625,5,5327,AM
5477,5478.png,1986.3599853515625,5,5327,AM
5478,5479.png,1986.3599853515625,5,5327,AM
5479,5480.png,1986.3599853515625,5,5327,AM
5480,5481.png,1986.3599853515625,5,5327,AM
5481,5482.png,1986.3599853515625,5,5327,AM
5482,5483.png,1986.3599853515625,5,5327,AM
5483,5484.png,1986.3599853515625,5,5327,AM
5484,5485.png,1986.3599853515625,5,5327,AM
5485,5486.png,1986.3599853515625,5,5327,AM
5486,5487.png,1986.3599853515625,5,5327,AM
5487,5488.png,1986.3599853515625,5,5327,AM
5488,5489.png,1986.3599853515625,5,5327,AM
5489,5490.png,1986.3599853515625,5,5327,AM
5490,5491.png,1986.3599853515625,5,5327,AM
5491,5492.png,1986.3599853515625,5,5327,AM
5492,5493.png,1986.3599853515625,5,5327,AM
5493,5494.png,1986.3599853515625,5,5327,AM
5494,5495.png,1986.3599853515625,5,5327,AM
5495,5496.png,1986.3599853515625,5,5327,AM
5496,5497.png,1986.3599853515625,5,5327,AM
5497,5498.png,1986.3599853515625,5,5327,AM
5498,5499.png,1986.3599853515625,5,5327,AM
5499,5500.png,1986.3599853515625,5,5327,AM
5500,5501.png,1986.3599853515625,5,5327,AM
5501,5502.png,1986.3599853515625,5,5327,AM
5502,5503.png,1986.3599853515625,5,5327,AM
5503,5504.png,1986.3599853515625,5,5327,AM
5504,5505.png,1986.3599853515625,5,5327,AM
5505,5506.png,1986.3599853515625,5,5327,AM
5506,5507.png,1986.3599853515625,5,5327,AM
5507,5508.png,1986.3599853515625,5,5327,AM
5508,5509.png,1986.3599853515625,5,5327,AM
5509,5510.png,1986.3599853515625,5,5327,AM
5510,5511.png,1986.3599853515625,5,5327,AM
5511,5512.png,1986.3599853515625,5,5327,AM
5512,5513.png,1986.3599853515625,5,5327,AM
5513,5514.png,1986.3599853515625,5,5327,AM
5514,5515.png,1986.3599853515625,5,5327,AM
5515,5516.png,1986.3599853515625,5,5327,AM
5516,5517.png,1986.3599853515625,5,5327,AM
5517,5518.png,1986.3599853515625,5,5327,AM
5518,5519.png,1986.3599853515625,5,5327,AM
5519,5520.png,1986.3599853515625,5,5327,AM
5520,5521.png,1986.3599853515625,5,5327,AM
5521,5522.png,1986.3599853515625,5,5327,AM
5522,5523.png,1986.3599853515625,5,5327,AM
5523,5524.png,1986.3599853515625,5,5327,AM
5524,5525.png,1986.3599853515625,5,5327,AM
5525,5526.png,1986.3599853515625,5,5327,AM
5526,5527.png,1986.3599853515625,5,5327,AM
5527,5528.png,1986.3599853515625,5,5327,AM
5528,5529.png,1986.3599853515625,5,5327,AM
5529,5530.png,1986.3599853515625,5,5327,AM
5530,5531.png,1986.3599853515625,5,5327,AM
5531,5532.png,1986.3599853515625,5,5327,AM
5532,5533.png,1986.3599853515625,5,5327,AM
5533,5534.png,1986.3599853515625,5,5327,AM
5534,5535.png,1986.3599853515625,5,5327,AM
5535,5536.png,1986.3599853515625,5,5327,AM
5536,5537.png,1986.3599853515625,5,5327,AM
5537,5538.png,2226.669921875,5,5508,PM
5538,5539.png,2226.669921875,5,5508,PM
5539,5540.png,2226.669921875,5,5508,PM
5540,5541.png,2226.669921875,5,5508,PM
5541,5542.png,2226.669921875,5,5508,PM
5542,5543.png,2226.669921875,5,5508,PM
5543,5544.png,2226.669921875,5,5508,PM
5544,5545.png,2226.669921875,5,5508,PM
5545,5546.png,2226.669921875,5,5508,PM
5546,5547.png,2226.669921875,5,5508,PM
5547,5548.png,2226.669921875,5,5508,PM
5548,5549.png,2226.669921875,5,5508,PM
5549,5550.png,2226.669921875,5,5508,PM
5550,5551.png,2226.669921875,5,5508,PM
5551,5552.png,2226.669921875,5,5508,PM
5552,5553.png,2226.669921875,5,5508,PM
5553,5554.png,2226.669921875,5,5508,PM
5554,5555.png,2226.669921875,5,5508,PM
5555,5556.png,2226.669921875,5,5508,PM
5556,5557.png,2226.669921875,5,5508,PM
5557,5558.png,2226.669921875,5,5508,PM
5558,5559.png,2226.669921875,5,5508,PM
5559,5560.png,2226.669921875,5,5508,PM
5560,5561.png,2226.669921875,5,5508,PM
5561,5562.png,2226.669921875,5,5508,PM
5562,5563.png,2226.669921875,5,5508,PM
5563,5564.png,2226.669921875,5,5508,PM
5564,5565.png,2226.669921875,5,5508,PM
5565,5566.png,2226.669921875,5,5508,PM
5566,5567.png,2226.669921875,5,5508,PM
5567,5568.png,2226.669921875,5,5508,PM
5568,5569.png,2226.669921875,5,5508,PM
5569,5570.png,2226.669921875,5,5508,PM
5570,5571.png,2226.669921875,5,5508,PM
5571,5572.png,2226.669921875,5,5508,PM
5572,5573.png,2226.669921875,5,5508,PM
5573,5574.png,2226.669921875,5,5508,PM
5574,5575.png,2226.669921875,5,5508,PM
5575,5576.png,2226.669921875,5,5508,PM
5576,5577.png,2226.669921875,5,5508,PM
5577,5578.png,2226.669921875,5,5508,PM
5578,5579.png,2226.669921875,5,5508,PM
5579,5580.png,2226.669921875,5,5508,PM
5580,5581.png,2226.669921875,5,5508,PM
5581,5582.png,2226.669921875,5,5508,PM
5582,5583.png,2226.669921875,5,5508,PM
5583,5584.png,2226.669921875,5,5508,PM
5584,5585.png,2226.669921875,5,5508,PM
5585,5586.png,2226.669921875,5,5508,PM
5586,5587.png,2226.669921875,5,5508,PM
5587,5588.png,2226.669921875,5,5508,PM
5588,5589.png,2226.669921875,5,5508,PM
5589,5590.png,2226.669921875,5,5508,PM
5590,5591.png,2226.669921875,5,5508,PM
5591,5592.png,2226.669921875,5,5508,PM
5592,5593.png,2226.669921875,5,5508,PM
5593,5594.png,2226.669921875,5,5508,PM
5594,5595.png,2226.669921875,5,5508,PM
5595,5596.png,2226.669921875,5,5508,PM
5596,5597.png,2226.669921875,5,5508,PM
5597,5598.png,2226.669921875,5,5508,PM
5598,5599.png,2226.669921875,5,5508,PM
5599,5600.png,2226.669921875,5,5508,PM
5600,5601.png,2226.669921875,5,5508,PM
5601,5602.png,2226.669921875,5,5508,PM
5602,5603.png,2226.669921875,5,5508,PM
5603,5604.png,2226.669921875,5,5508,PM
5604,5605.png,1591.739990234375,5,5687,AM
5605,5606.png,1591.739990234375,5,5687,AM
5606,5607.png,1591.739990234375,5,5687,AM
5607,5608.png,1591.739990234375,5,5687,AM
5608,5609.png,1591.739990234375,5,5687,AM
5609,5610.png,1591.739990234375,5,5687,AM
5610,5611.png,1591.739990234375,5,5687,AM
5611,5612.png,1591.739990234375,5,5687,AM
5612,5613.png,1591.739990234375,5,5687,AM
5613,5614.png,1591.739990234375,5,5687,AM
5614,5615.png,1591.739990234375,5,5687,AM
5615,5616.png,1591.739990234375,5,5687,AM
5616,5617.png,1591.739990234375,5,5687,AM
5617,5618.png,1591.739990234375,5,5687,AM
5618,5619.png,1591.739990234375,5,5687,AM
5619,5620.png,1591.739990234375,5,5687,AM
5620,5621.png,1591.739990234375,5,5687,AM
5621,5622.png,1591.739990234375,5,5687,AM
5622,5623.png,1591.739990234375,5,5687,AM
5623,5624.png,1591.739990234375,5,5687,AM
5624,5625.png,1591.739990234375,5,5687,AM
5625,5626.png,1591.739990234375,5,5687,AM
5626,5627.png,1591.739990234375,5,5687,AM
5627,5628.png,1591.739990234375,5,5687,AM
5628,5629.png,1591.739990234375,5,5687,AM
5629,5630.png,1591.739990234375,5,5687,AM
5630,5631.png,1591.739990234375,5,5687,AM
5631,5632.png,1591.739990234375,5,5687,AM
5632,5633.png,1591.739990234375,5,5687,AM
5633,5634.png,1591.739990234375,5,5687,AM
5634,5635.png,1591.739990234375,5,5687,AM
5635,5636.png,1591.739990234375,5,5687,AM
5636,5637.png,1591.739990234375,5,5687,AM
5637,5638.png,1591.739990234375,5,5687,AM
5638,5639.png,1591.739990234375,5,5687,AM
5639,5640.png,1591.739990234375,5,5687,AM
5640,5641.png,1591.739990234375,5,5687,AM
5641,5642.png,1591.739990234375,5,5687,AM
5642,5643.png,1591.739990234375,5,5687,AM
5643,5644.png,1591.739990234375,5,5687,AM
5644,5645.png,1591.739990234375,5,5687,AM
5645,5646.png,1591.739990234375,5,5687,AM
5646,5647.png,1591.739990234375,5,5687,AM
5647,5648.png,1591.739990234375,5,5687,AM
5648,5649.png,1591.739990234375,5,5687,AM
5649,5650.png,1591.739990234375,5,5687,AM
5650,5651.png,1591.739990234375,5,5687,AM
5651,5652.png,1591.739990234375,5,5687,AM
5652,5653.png,1591.739990234375,5,5687,AM
5653,5654.png,1591.739990234375,5,5687,AM
5654,5655.png,1591.739990234375,5,5687,AM
5655,5656.png,1591.739990234375,5,5687,AM
5656,5657.png,1591.739990234375,5,5687,AM
5657,5658.png,1591.739990234375,5,5687,AM
5658,5659.png,1591.739990234375,5,5687,AM
5659,5660.png,1591.739990234375,5,5687,AM
5660,5661.png,1591.739990234375,5,5687,AM
5661,5662.png,1591.739990234375,5,5687,AM
5662,5663.png,1591.739990234375,5,5687,AM
5663,5664.png,1591.739990234375,5,5687,AM
5664,5665.png,1591.739990234375,5,5687,AM
5665,5666.png,1591.739990234375,5,5687,AM
5666,5667.png,1591.739990234375,5,5687,AM
5667,5668.png,1591.739990234375,5,5687,AM
5668,5669.png,1591.739990234375,5,5687,AM
5669,5670.png,1591.739990234375,5,5687,AM
5670,5671.png,1591.739990234375,5,5687,AM
5671,5672.png,1591.739990234375,5,5687,AM
5672,5673.png,1591.739990234375,5,5687,AM
5673,5674.png,1591.739990234375,5,5687,AM
5674,5675.png,1591.739990234375,5,5687,AM
5675,5676.png,1591.739990234375,5,5687,AM
5676,5677.png,1591.739990234375,5,5687,AM
5677,5678.png,1591.739990234375,5,5687,AM
5678,5679.png,1591.739990234375,5,5687,AM
5679,5680.png,1591.739990234375,5,5687,AM
5680,5681.png,1591.739990234375,5,5687,AM
5681,5682.png,1591.739990234375,5,5687,AM
5682,5683.png,1591.739990234375,5,5687,AM
5683,5684.png,1591.739990234375,5,5687,AM
5684,5685.png,1591.739990234375,5,5687,AM
5685,5686.png,1591.739990234375,5,5687,AM
5686,5687.png,1591.739990234375,5,5687,AM
5687,5688.png,1591.739990234375,5,5687,AM
5688,5689.png,1591.739990234375,5,5687,AM
5689,5690.png,1591.739990234375,5,5687,AM
5690,5691.png,1591.739990234375,5,5687,AM
5691,5692.png,1494.72998046875,5,5724,AM
5692,5693.png,1494.72998046875,5,5724,AM
5693,5694.png,1494.72998046875,5,5724,AM
5694,5695.png,1494.72998046875,5,5724,AM
5695,5696.png,1494.72998046875,5,5724,AM
5696,5697.png,1494.72998046875,5,5724,AM
5697,5698.png,1494.72998046875,5,5724,AM
5698,5699.png,1494.72998046875,5,5724,AM
5699,5700.png,1494.72998046875,5,5724,AM
5700,5701.png,1494.72998046875,5,5724,AM
5701,5702.png,1494.72998046875,5,5724,AM
5702,5703.png,1494.72998046875,5,5724,AM
5703,5704.png,1494.72998046875,5,5724,AM
5704,5705.png,1494.72998046875,5,5724,AM
5705,5706.png,1494.72998046875,5,5724,AM
5706,5707.png,1494.72998046875,5,5724,AM
5707,5708.png,1494.72998046875,5,5724,AM
5708,5709.png,1494.72998046875,5,5724,AM
5709,5710.png,1494.72998046875,5,5724,AM
5710,5711.png,1494.72998046875,5,5724,AM
5711,5712.png,1494.72998046875,5,5724,AM
5712,5713.png,1494.72998046875,5,5724,AM
5713,5714.png,1494.72998046875,5,5724,AM
5714,5715.png,1494.72998046875,5,5724,AM
5715,5716.png,1494.72998046875,5,5724,AM
5716,5717.png,1494.72998046875,5,5724,AM
5717,5718.png,1494.72998046875,5,5724,AM
5718,5719.png,1494.72998046875,5,5724,AM
5719,5720.png,1494.72998046875,5,5724,AM
5720,5721.png,1494.72998046875,5,5724,AM
5721,5722.png,1494.72998046875,5,5724,AM
5722,5723.png,1494.72998046875,5,5724,AM
5723,5724.png,1494.72998046875,5,5724,AM
5724,5725.png,1494.72998046875,5,5724,AM
5725,5726.png,1494.72998046875,5,5724,AM
5726,5727.png,1494.72998046875,5,5724,AM
5727,5728.png,1494.72998046875,5,5724,AM
5728,5729.png,1494.72998046875,5,5724,AM
5729,5730.png,1494.72998046875,5,5724,AM
5730,5731.png,1494.72998046875,5,5724,AM
5731,5732.png,1494.72998046875,5,5724,AM
5732,5733.png,1494.72998046875,5,5724,AM
5733,5734.png,1494.72998046875,5,5724,AM
5734,5735.png,1494.72998046875,5,5724,AM
5735,5736.png,1494.72998046875,5,5724,AM
5736,5737.png,1494.72998046875,5,5724,AM
5737,5738.png,1494.72998046875,5,5724,AM
5738,5739.png,1494.72998046875,5,5724,AM
5739,5740.png,1494.72998046875,5,5724,AM
5740,5741.png,1494.72998046875,5,5724,AM
5741,5742.png,1494.72998046875,5,5724,AM
5742,5743.png,1494.72998046875,5,5724,AM
5743,5744.png,1494.72998046875,5,5724,AM
5744,5745.png,1494.72998046875,5,5724,AM
5745,5746.png,1494.72998046875,5,5724,AM
5746,5747.png,1494.72998046875,5,5724,AM
5747,5748.png,1494.72998046875,5,5724,AM
5748,5749.png,1494.72998046875,5,5724,AM
5749,5750.png,1494.72998046875,5,5724,AM
5750,5751.png,1494.72998046875,5,5724,AM
5751,5752.png,1408.75,5,5687,PM
5752,5753.png,1408.75,5,5687,PM
5753,5754.png,1408.75,5,5687,PM
5754,5755.png,1408.75,5,5687,PM
5755,5756.png,1408.75,5,5687,PM
5756,5757.png,1408.75,5,5687,PM
5757,5758.png,1408.75,5,5687,PM
5758,5759.png,1408.75,5,5687,PM
5759,5760.png,1408.75,5,5687,PM
5760,5761.png,1408.75,5,5687,PM
5761,5762.png,1408.75,5,5687,PM
5762,5763.png,1408.75,5,5687,PM
5763,5764.png,1408.75,5,5687,PM
5764,5765.png,1408.75,5,5687,PM
5765,5766.png,1408.75,5,5687,PM
5766,5767.png,1408.75,5,5687,PM
5767,5768.png,1408.75,5,5687,PM
5768,5769.png,1408.75,5,5687,PM
5769,5770.png,1408.75,5,5687,PM
5770,5771.png,1408.75,5,5687,PM
5771,5772.png,1408.75,5,5687,PM
5772,5773.png,1408.75,5,5687,PM
5773,5774.png,1408.75,5,5687,PM
5774,5775.png,1408.75,5,5687,PM
5775,5776.png,1408.75,5,5687,PM
5776,5777.png,1408.75,5,5687,PM
5777,5778.png,1408.75,5,5687,PM
5778,5779.png,1408.75,5,5687,PM
5779,5780.png,1408.75,5,5687,PM
5780,5781.png,1408.75,5,5687,PM
5781,5782.png,1408.75,5,5687,PM
5782,5783.png,1408.75,5,5687,PM
5783,5784.png,1408.75,5,5687,PM
5784,5785.png,1408.75,5,5687,PM
5785,5786.png,1408.75,5,5687,PM
5786,5787.png,1408.75,5,5687,PM
5787,5788.png,1408.75,5,5687,PM
5788,5789.png,1408.75,5,5687,PM
5789,5790.png,1408.75,5,5687,PM
5790,5791.png,1408.75,5,5687,PM
5791,5792.png,1408.75,5,5687,PM
5792,5793.png,1408.75,5,5687,PM
5793,5794.png,1408.75,5,5687,PM
5794,5795.png,1408.75,5,5687,PM
5795,5796.png,1408.75,5,5687,PM
5796,5797.png,1408.75,5,5687,PM
5797,5798.png,1408.75,5,5687,PM
5798,5799.png,1408.75,5,5687,PM
5799,5800.png,1408.75,5,5687,PM
5800,5801.png,1408.75,5,5687,PM
5801,5802.png,1408.75,5,5687,PM
5802,5803.png,1408.75,5,5687,PM
5803,5804.png,1408.75,5,5687,PM
5804,5805.png,1408.75,5,5687,PM
5805,5806.png,1408.75,5,5687,PM
5806,5807.png,1408.75,5,5687,PM
5807,5808.png,1408.75,5,5687,PM
5808,5809.png,1408.75,5,5687,PM
5809,5810.png,1408.75,5,5687,PM
5810,5811.png,1408.75,5,5687,PM
5811,5812.png,1408.75,5,5687,PM
5812,5813.png,1408.75,5,5687,PM
5813,5814.png,1408.75,5,5687,PM
5814,5815.png,1408.75,5,5687,PM
5815,5816.png,1285.2900390625,5,5724,PM
5816,5817.png,1285.2900390625,5,5724,PM
5817,5818.png,1285.2900390625,5,5724,PM
5818,5819.png,1285.2900390625,5,5724,PM
5819,5820.png,1285.2900390625,5,5724,PM
5820,5821.png,1285.2900390625,5,5724,PM
5821,5822.png,1285.2900390625,5,5724,PM
